complex	gene_name
Arrb1-Becn1-Pik3c3 complex, induced by (OGD) oxygen-glucose deprivation	Becn1
Arrb1-Becn1-Pik3c3 complex, induced by (OGD) oxygen-glucose deprivation	Pik3c3
Arrb1-Becn1-Pik3c3 complex, induced by (OGD) oxygen-glucose deprivation	Arrb1
Arrb2-Akt-Src complex, insulin induced	Src
Arrb2-Akt-Src complex, insulin induced	Akt1
Arrb2-Akt-Src complex, insulin induced	Arrb2
Insr-Arrb2-Akt-Src complex, insulin induced	Src
Insr-Arrb2-Akt-Src complex, insulin induced	Insr
Insr-Arrb2-Akt-Src complex, insulin induced	Akt1
Insr-Arrb2-Akt-Src complex, insulin induced	Arrb2
DRD4-KLHL12-CUL3 complex	DRD4
DRD4-KLHL12-CUL3 complex	CUL3
DRD4-KLHL12-CUL3 complex	KLHL12
ULK1-ATG13-ATG14-PIK3C3 complex	ATG13
ULK1-ATG13-ATG14-PIK3C3 complex	ULK1
ULK1-ATG13-ATG14-PIK3C3 complex	ATG14
ULK1-ATG13-ATG14-PIK3C3 complex	PIK3C3
CUBAM-megalin complex	Amn
CUBAM-megalin complex	Cubn
CUBAM-megalin complex	Lrp2
APOL1 complex A (APOL1, APOA1, HPR, C3)	APOL1
APOL1 complex A (APOL1, APOA1, HPR, C3)	HPR
APOL1 complex A (APOL1, APOA1, HPR, C3)	C3
APOL1 complex A (APOL1, APOA1, HPR, C3)	APOA1
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	APOL1
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	HPR
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	IGHM
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	APOA1
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	FN1
TTR-RBP complex	RBP4
TTR-RBP complex	TTR
ZAG-PIP complex	PIP
ZAG-PIP complex	AZGP1
CP\u2013LF\u2013MPO complex	CP
CP\u2013LF\u2013MPO complex	LTF
CP\u2013LF\u2013MPO complex	MPO
CP-LF complex	CP
CP-LF complex	LTF
CP-MPO complex	CP
CP-MPO complex	MPO
Calprotectin heterotetramer	S100A8
Calprotectin heterotetramer	S100A9
iNOS-S100A8/A9 complex	S100A8
iNOS-S100A8/A9 complex	S100A9
iNOS-S100A8/A9 complex	NOS2
FGF21-FGFR1c-KLB complex	FGFR1
FGF21-FGFR1c-KLB complex	KLB
FGF21-FGFR1c-KLB complex	FGF21
Klotho-Kdr-Trpc1 complex	Kl
Klotho-Kdr-Trpc1 complex	Kdr
Klotho-Kdr-Trpc1 complex	Trpc1
FGF23-FGFR1c-KL complex	Kl
FGF23-FGFR1c-KL complex	FGFR1
FGF23-FGFR1c-KL complex	FGF23
FGFR1c-KL complex	Kl
FGFR1c-KL complex	FGFR1
FGF19-FGFR4-KLB complex, heparin induced	FGF19
FGF19-FGFR4-KLB complex, heparin induced	FGFR4
FGF19-FGFR4-KLB complex, heparin induced	KLB
FGFR4-KLB complex	FGFR4
FGFR4-KLB complex	KLB
FGF21-FGFR4-KLB complex	FGFR4
FGF21-FGFR4-KLB complex	KLB
FGF21-FGFR4-KLB complex	FGF21
IGF2BP1 complex	SYNCRIP
IGF2BP1 complex	STAU1
IGF2BP1 complex	RPL26
IGF2BP1 complex	RPS6
IGF2BP1 complex	YBX1
IGF2BP1 complex	HNRNPU
IGF2BP1 complex	DHX9
IGF2BP1 complex	ELAVL1
IGF2BP1 complex	IGF2BP1
Slc34a1-Nherf1 complex	Slc9a3r1
Slc34a1-Nherf1 complex	Slc34a1
Dyrk1b-Hnf1a-Pcbd2 complex	Hnf1a
Dyrk1b-Hnf1a-Pcbd2 complex	Pcbd2
Dyrk1b-Hnf1a-Pcbd2 complex	Dyrk1b
EphA1 receptor signaling complex	LCK
EphA1 receptor signaling complex	EPHA1
EphA1 receptor signaling complex	PIK3R1
EphA1 receptor signaling complex	PTK2B
NIF-1-DBC1-EMSY complex	EMSY
NIF-1-DBC1-EMSY complex	CCAR2
NIF-1-DBC1-EMSY complex	ZNF335
NIF1-ASH2L-RBBP5-WDR5 complex	WDR5
NIF1-ASH2L-RBBP5-WDR5 complex	KDM6B
NIF1-ASH2L-RBBP5-WDR5 complex	ZNF335
NIF1-ASH2L-RBBP5-WDR5 complex	ASH2L
DBC1-SIRT1 complex	CCAR2
DBC1-SIRT1 complex	SIRT1
DBIRD complex	ZNF326
DBIRD complex	CCAR2
IRF2BP2-IRF2BP1-IRF2BPL complex	IRF2BP2
IRF2BP2-IRF2BP1-IRF2BPL complex	IRF2BP1
IRF2BP2-IRF2BP1-IRF2BPL complex	IRF2BPL
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	WDR5
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	KDM6B
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	DPY30
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	ASH2L
WRA complex (WDR5, RBBP5, ASH2L)	WDR5
WRA complex (WDR5, RBBP5, ASH2L)	KDM6B
WRA complex (WDR5, RBBP5, ASH2L)	ASH2L
COPRS-PRMT5-RUNX1-CBFB complex	PRMT5
COPRS-PRMT5-RUNX1-CBFB complex	RUNX1
COPRS-PRMT5-RUNX1-CBFB complex	CBFB
COPRS-PRMT5-RUNX1-CBFB complex	COPRS
COPRS-PRMT5 complex	PRMT5
COPRS-PRMT5 complex	COPRS
5FMC (Friends of Methylated Chtop) complex	PELP1
5FMC (Friends of Methylated Chtop) complex	WDR18
5FMC (Friends of Methylated Chtop) complex	SENP3
5FMC (Friends of Methylated Chtop) complex	TEX10
5FMC (Friends of Methylated Chtop) complex	LAS1L
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	NOL9
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	PELP1
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	WDR18
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	SENP3
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	TEX10
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	LAS1L
PeBoW complex	PES1
PeBoW complex	BOP1
PeBoW complex	WDR12
CHTOP-methylosome complex	PRMT5
CHTOP-methylosome complex	ERH
CHTOP-methylosome complex	PRMT1
CHTOP-methylosome complex	WDR77
CHTOP-methylosome complex	CHTOP
HRD1 complex	ERLIN2
HRD1 complex	HSPA5
HRD1 complex	HSP90B1
HRD1 complex	BSG
HRD1 complex	OS9
HRD1 complex	SYVN1
HRD1 complex	FAF2
HRD1 complex	ERLEC1
HRD1 complex	DERL2
HRD1 complex	FAM8A1
HRD1 complex	SEL1L
HRD1 complex	UBE2J1
HRD1 complex	AUP1
E6AP-HERC2-MAPK6-NEURL4 complex	HERC2
E6AP-HERC2-MAPK6-NEURL4 complex	UBE3A
E6AP-HERC2-MAPK6-NEURL4 complex	MAPK6
E6AP-HERC2-MAPK6-NEURL4 complex	NEURL4
Bag6-Ubl4A-Trc35 Complex	UBL4A
Bag6-Ubl4A-Trc35 Complex	BAG6
Bag6-Ubl4A-Trc35 Complex	GET4
CBX3-EHMT2-NR3C1 complex	NR3C1
CBX3-EHMT2-NR3C1 complex	CBX3
CBX3-EHMT2-NR3C1 complex	EHMT2
CBX3-EHMT1-NR3C1 complex	NR3C1
CBX3-EHMT1-NR3C1 complex	CBX3
CBX3-EHMT1-NR3C1 complex	EHMT1
Smarca4-Ehmt2-Dnmt3a complex, stress induced by TAC (transverse aortic constriction)	Dnmt3a
Smarca4-Ehmt2-Dnmt3a complex, stress induced by TAC (transverse aortic constriction)	Smarca4
Smarca4-Ehmt2-Dnmt3a complex, stress induced by TAC (transverse aortic constriction)	Ehmt2
AMFR-ERLIN2-TMUB1 complex	ERLIN2
AMFR-ERLIN2-TMUB1 complex	TMUB1
AMFR-ERLIN2-TMUB1 complex	AMFR
Amfr-Vcp-Ngly1 complex	Vcp
Amfr-Vcp-Ngly1 complex	Ngly1
Amfr-Vcp-Ngly1 complex	Amfr
Amfr-Vcp-Ubxn1 complex	Vcp
Amfr-Vcp-Ubxn1 complex	Ubxn1
Amfr-Vcp-Ubxn1 complex	Amfr
Ngly1-Vcp-Ubxn1 complex	Vcp
Ngly1-Vcp-Ubxn1 complex	Ubxn1
Ngly1-Vcp-Ubxn1 complex	Ngly1
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	Rad23b
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	Vcp
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	Ubxn1
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	Ngly1
Amfr-Vcp-Ubxn1-Ngly1-Rad23b complex	Amfr
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	INSIG1
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	TMEM173
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	AMFR
MMACHC-MMADHC complex	Mmadhc
MMACHC-MMADHC complex	Mmachc
BAG6-AMFR-FAF2 complex	BAG6
BAG6-AMFR-FAF2 complex	FAF2
BAG6-AMFR-FAF2 complex	AMFR
Grp94-Os-9 chaperone-lectin complex	HSP90B1
Grp94-Os-9 chaperone-lectin complex	Os9
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	RBX1
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	CUL4A
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	DDB1
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	CRBN
Tlr9-Hsp90b1-Cnpy3 complex	Hsp90b1
Tlr9-Hsp90b1-Cnpy3 complex	Cnpy3
Tlr9-Hsp90b1-Cnpy3 complex	Tlr9
Hsp90b1-Cnpy3 complex	Hsp90b1
Hsp90b1-Cnpy3 complex	Cnpy3
PET (PIWI-EXD1-Tdrd12) complex	Exd1
PET (PIWI-EXD1-Tdrd12) complex	Piwil2
PET (PIWI-EXD1-Tdrd12) complex	Tdrd12
Dystrophin-glycoprotein complex (DGC)	Yap1
Dystrophin-glycoprotein complex (DGC)	Sgcd
Dystrophin-glycoprotein complex (DGC)	Dag1
Dystrophin-glycoprotein complex (DGC)	Lats2
Mili-Tdrd1-Tdrd12 complex	Piwil2
Mili-Tdrd1-Tdrd12 complex	Tdrd1
Mili-Tdrd1-Tdrd12 complex	Tdrd12
EXT1-EXT2 complex	EXT1
EXT1-EXT2 complex	EXT2
Periaxin complex	Bfsp1
Periaxin complex	Ahnak
Periaxin complex	Prx
Periaxin complex	Vim
Periaxin complex	Ezr
Periaxin complex	Sptbn2
Periaxin complex	Bfsp2
Periaxin complex	Nrcam
Periaxin complex	Ank2
Periaxin complex	Plec
EPPD complex	PRX
EPPD complex	AHNAK
EPPD complex	PPL
EPPD complex	EZR
Fanconi anemia FAAP100 complex	FANCG
Fanconi anemia FAAP100 complex	FANCA
Fanconi anemia FAAP100 complex	FANCC
Fanconi anemia FAAP100 complex	FAAP100
Fanconi anemia FAAP100 complex	FANCM
Fanconi anemia FAAP100 complex	FANCB
Fanconi anemia FAAP100 complex	FAAP24
Fanconi anemia FAAP100 complex	FANCE
Fanconi anemia FAAP100 complex	FANCF
Fanconi anemia FAAP100 complex	FANCL
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	OS9
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	FAF2
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	SEL1L
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	UBE2J1
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	AUP1
Ragulator-AXIN/LKB1-AMPK complex	Axin1
Ragulator-AXIN/LKB1-AMPK complex	Prkag1
Ragulator-AXIN/LKB1-AMPK complex	Lamtor3
Ragulator-AXIN/LKB1-AMPK complex	Prkaa1
Ragulator-AXIN/LKB1-AMPK complex	Lamtor4
Ragulator-AXIN/LKB1-AMPK complex	Lamtor1
Ragulator-AXIN/LKB1-AMPK complex	Lamtor5
Ragulator-AXIN/LKB1-AMPK complex	Lamtor2
Ragulator-AXIN/LKB1-AMPK complex	Prkab1
Ragulator-AXIN/LKB1-AMPK complex	Stk11
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	AXIN1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	LAMTOR5
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	ATP6V1B2
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	ATP6V0C
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	ATP6V1A
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	PRKAG1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	ATP6V0D1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	LAMTOR4
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	PRKAA1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	STK11
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	LAMTOR1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	LAMTOR3
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	LAMTOR2
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	PRKAB1
TSC complex	TSC2
TSC complex	TSC1
TSC complex	TBC1D7
Phosphatidylinositol 4-kinase complex	PI4KA
Phosphatidylinositol 4-kinase complex	TTC7B
Phosphatidylinositol 4-kinase complex	GSPT2
Phosphatidylinositol 4-kinase complex	FAM126A
HUSH complex	PPHLN1
HUSH complex	MPHOSPH8
HUSH complex	FAM208A
Ror1-Ror2 complex	Ror2
Ror1-Ror2 complex	Ror1
Gamma-tubulin complex	TUBG1
Gamma-tubulin complex	TUBGCP3
Gamma-tubulin complex	TUBGCP6
Gamma-tubulin complex	TUBGCP5
Gamma-tubulin complex	TUBGCP2
Gamma-tubulin complex	TUBGCP4
MMXD complex	CIAO1
MMXD complex	SLC25A5
MMXD complex	ERCC2
MMXD complex	MMS19
MMXD complex	FAM96B
MMS19 complex	CIAO1
MMS19 complex	MMS19
MMS19 complex	NARFL
MMS19 complex	FAM96B
CIA2B-CIA1-MMS19 complex	CIAO1
CIA2B-CIA1-MMS19 complex	MMS19
CIA2B-CIA1-MMS19 complex	FAM96B
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	SKP1
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	CUL1
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	FBXO10
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	RBX1
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	SKP1
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	CUL1
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	FBXO6
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	RBX1
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	SKP1
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	CUL1
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	FBXO17
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	RBX1
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	SKP1
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	CUL1
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	FBXO27
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	RBX1
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	SKP1
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	CUL1
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	FBXO44
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	IRAK1
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	PELI1
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	IRAK4
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	TRAF6
FBXW7-CDX2-GSK3B complex	GSK3B
FBXW7-CDX2-GSK3B complex	FBXW7
FBXW7-CDX2-GSK3B complex	CDX2
CTNNB1-FERMT2-TCF7L2 complex	CTNNB1
CTNNB1-FERMT2-TCF7L2 complex	FERMT2
CTNNB1-FERMT2-TCF7L2 complex	TCF7L2
CTNNB1-FERMT2-YBX1 complex	CTNNB1
CTNNB1-FERMT2-YBX1 complex	YBX1
CTNNB1-FERMT2-YBX1 complex	FERMT2
FGF1-FGFR1-ITGB3 complex	ITGB3
FGF1-FGFR1-ITGB3 complex	FGF1
FGF1-FGFR1-ITGB3 complex	FGFR1
EED-EZH2-PHF19 complex	EED
EED-EZH2-PHF19 complex	EZH2
EED-EZH2-PHF19 complex	PHF19
Frs2-Grb2-Sos1 complex	Grb2
Frs2-Grb2-Sos1 complex	Sos1
Frs2-Grb2-Sos1 complex	Frs2
Cbl-Frs2-Grb2 complex	Cbl
Cbl-Frs2-Grb2 complex	Grb2
Cbl-Frs2-Grb2 complex	Frs2
ELN-FBLN2-FBN1 complex	ELN
ELN-FBLN2-FBN1 complex	FBN1
ELN-FBLN2-FBN1 complex	FBLN2
ELN-FBLN5-FBN1 complex	ELN
ELN-FBLN5-FBN1 complex	FBN1
ELN-FBLN5-FBN1 complex	FBLN5
Cdk1-Hspa2-tNasp complex	Cdk1
Cdk1-Hspa2-tNasp complex	Hspa2
Cdk1-Hspa2-tNasp complex	Nasp
CTTN-FER-PTK2 complex	FER
CTTN-FER-PTK2 complex	PTK2
CTTN-FER-PTK2 complex	CTTN
Bcar1-Crk-Ptk2-Rapgef1 complex	Ptk2
Bcar1-Crk-Ptk2-Rapgef1 complex	Bcar1
Bcar1-Crk-Ptk2-Rapgef1 complex	Crk
Bcar1-Crk-Ptk2-Rapgef1 complex	Rapgef1
ILK-LIMS1-PARVA complex	LIMS1
ILK-LIMS1-PARVA complex	ILK
ILK-LIMS1-PARVA complex	PARVA
ILK-LIMS2-PARVA complex	ILK
ILK-LIMS2-PARVA complex	LIMS2
ILK-LIMS2-PARVA complex	PARVA
FAK\u2013p130Cas\u2013MT1 complex	MMP14
FAK\u2013p130Cas\u2013MT1 complex	BCAR1
FAK\u2013p130Cas\u2013MT1 complex	PTK2
Cyth2-Src complex	Src
Cyth2-Src complex	Cyth2
WAVE1 complex	ABI2
WAVE1 complex	C22H3ORF10
WAVE1 complex	NCKAP1
WAVE1 complex	CYFIP1
WAVE1 complex	WASF1
Fak-Pde4d5-Rack1 complex	Ptk2
Fak-Pde4d5-Rack1 complex	Rack1
Fak-Pde4d5-Rack1 complex	Pde4d
MAPK1-PTK2-PXN complex	MAPK1
MAPK1-PTK2-PXN complex	PXN
MAPK1-PTK2-PXN complex	PTK2
FAK-p120RasGAP-p190RhoGAP complex	Rasa1
FAK-p120RasGAP-p190RhoGAP complex	Rasgrf1
FAK-p120RasGAP-p190RhoGAP complex	Ptk2
Robo4\u2013paxillin complex	PXN
Robo4\u2013paxillin complex	ROBO4
ARHGEF7-GIT2-PAK1 complex	PAK1
ARHGEF7-GIT2-PAK1 complex	ARHGEF7
ARHGEF7-GIT2-PAK1 complex	GIT2
AKT1-FOXO1-WDFY2 complex	AKT1
AKT1-FOXO1-WDFY2 complex	FOXO1
AKT1-FOXO1-WDFY2 complex	WDFY2
PRKCZ-VAMP2-WDFY2 complex	VAMP2
PRKCZ-VAMP2-WDFY2 complex	PRKCZ
PRKCZ-VAMP2-WDFY2 complex	WDFY2
FOXP3-TRIM28-ZFP90 complex	TRIM28
FOXP3-TRIM28-ZFP90 complex	ZFP90
FOXP3-TRIM28-ZFP90 complex	FOXP3
AJUBA-PRMT5-SNAI1 complex	PRMT5
AJUBA-PRMT5-SNAI1 complex	SNAI1
AJUBA-PRMT5-SNAI1 complex	AJUBA
PRKCZ-SQSTM-TRAF6 complex	PRKCZ
PRKCZ-SQSTM-TRAF6 complex	SQSTM1
PRKCZ-SQSTM-TRAF6 complex	TRAF6
ITGA4-PXN-YWHAZ complex	Ywhaz
ITGA4-PXN-YWHAZ complex	Itga4
ITGA4-PXN-YWHAZ complex	PXN
MYC-TRRAP-KAT2A complex	MYC
MYC-TRRAP-KAT2A complex	KAT2A
MYC-TRRAP-KAT2A complex	TRRAP
KAT2A-TRRAP complex	KAT2A
KAT2A-TRRAP complex	TRRAP
ARHGEF2-MAPK1-MAPK3-PXN complex	MAPK3
ARHGEF2-MAPK1-MAPK3-PXN complex	MAPK1
ARHGEF2-MAPK1-MAPK3-PXN complex	PXN
ARHGEF2-MAPK1-MAPK3-PXN complex	ARHGEF2
c-Src immune complex	Tuba1b
c-Src immune complex	Src
c-Src immune complex	Prkce
c-Src immune complex	Prkca
c-Src immune complex	Prkcd
c-Src immune complex	Ptk2
c-Src immune complex	Cav1
c-Src immune complex	Mapk1
c-Src immune complex	Tuba1a
c-Src immune complex	Gnrhr
c-Src immune complex	Ksr1
c-Src immune complex	Mapk3
c-Src immune complex	Vcl
c-Src immune complex	Pxn
Norrin receptor complex	LRP5
Norrin receptor complex	TSPAN12
Norrin receptor complex	NDP
Norrin receptor complex	FZD4
LRP6-PTH-PTH1R complex	LRP6
LRP6-PTH-PTH1R complex	PTH
LRP6-PTH-PTH1R complex	PTH1R
Lrp6-Pth-Pth1r complex	Lrp6
Lrp6-Pth-Pth1r complex	Pth
Lrp6-Pth-Pth1r complex	Pth1r
FZD5-LGR5-LRP6 complex	LGR5
FZD5-LGR5-LRP6 complex	LRP6
FZD5-LGR5-LRP6 complex	FZD5
Axin1-Ctnnb1-Lrp5 complex	Axin1
Axin1-Ctnnb1-Lrp5 complex	Ctnnb1
Axin1-Ctnnb1-Lrp5 complex	Lrp5
Fzd8-Ror2-Wnt5a complex	Wnt5a
Fzd8-Ror2-Wnt5a complex	Fzd8
Fzd8-Ror2-Wnt5a complex	Ror2
Fzd7-Gnas-Pik3r1 complex	Pik3r1
Fzd7-Gnas-Pik3r1 complex	Gnas
Fzd7-Gnas-Pik3r1 complex	Fzd7
BARD1\u2013BRCA1\u2013RAD51 complex	BRCA1
BARD1\u2013BRCA1\u2013RAD51 complex	RAD51
BARD1\u2013BRCA1\u2013RAD51 complex	BARD1
Isocitrate dehydrogenase [NAD], mitochondrial	IDH3B
Isocitrate dehydrogenase [NAD], mitochondrial	IDH3A
Isocitrate dehydrogenase [NAD], mitochondrial	IDH3G
GPS2-LXR-RXR complex	Nr1h4
GPS2-LXR-RXR complex	Gps2
GPS2-LXR-RXR complex	Nr1h3
NG2-galectin-3-alpha3beta1-integrin complex	ITGB1
NG2-galectin-3-alpha3beta1-integrin complex	LGALS3
NG2-galectin-3-alpha3beta1-integrin complex	ITGA3
NG2-galectin-3-alpha3beta1-integrin complex	CSPG4
Ret-Gfra1-Gdnf complex	Ret
Ret-Gfra1-Gdnf complex	Gdnf
Ret-Gfra1-Gdnf complex	Gfra1
ARTN-GFRA3-RET comples	GFRA3
ARTN-GFRA3-RET comples	RET
ARTN-GFRA3-RET comples	ARTN
Idas-Geminin-Cdt1 complex	MCIDAS
Idas-Geminin-Cdt1 complex	GMNN
Idas-Geminin-Cdt1 complex	CDT1
REP-RGGT-Rab complex	RAB3A
REP-RGGT-Rab complex	CHM
REP-RGGT-Rab complex	RABGGTA
C2ORF3-Prp43-TFIP11 complex	DHX15
C2ORF3-Prp43-TFIP11 complex	GCFC2
C2ORF3-Prp43-TFIP11 complex	TFIP11
BOLA2-GLRX3 complex	GLRX3
BOLA2-GLRX3 complex	BOLA2
GATB-GATC-QRSL1 complex	GATC
GATB-GATC-QRSL1 complex	GATB
GATB-GATC-QRSL1 complex	QRSL1
BICD2-dynein-dynactin complex	DYNC1I1
BICD2-dynein-dynactin complex	DCTN1
BICD2-dynein-dynactin complex	BICD2
CTNNB1-GID8 complex	CTNNB1
CTNNB1-GID8 complex	GID8
Glutamate receptor complex (Grin1, Grin2a), ionotropic, NMDA-type	Grin1
Glutamate receptor complex (Grin1, Grin2a), ionotropic, NMDA-type	Grin2a
AXIN1-GID8-GSK3B complex	AXIN1
AXIN1-GID8-GSK3B complex	GSK3B
AXIN1-GID8-GSK3B complex	GID8
Fkbp5-Hsp90aa1-Hspa1a-Nr3c1 complex	Nr3c1
Fkbp5-Hsp90aa1-Hspa1a-Nr3c1 complex	Hsp90aa1
Fkbp5-Hsp90aa1-Hspa1a-Nr3c1 complex	Hspa1a
Fkbp5-Hsp90aa1-Hspa1a-Nr3c1 complex	Fkbp5
Glutamate receptor complex (GRIN1, GRIN2A, GRIN2B), ionotropic, NMDA-type	Grin2a
Glutamate receptor complex (GRIN1, GRIN2A, GRIN2B), ionotropic, NMDA-type	Grin1
Glutamate receptor complex (GRIN1, GRIN2A, GRIN2B), ionotropic, NMDA-type	Grin2b
Glutamate receptor (Grin1, Grin2A) - Grin3B complex, ionotropic, NMDA-type	Grin2a
Glutamate receptor (Grin1, Grin2A) - Grin3B complex, ionotropic, NMDA-type	Grin1
Glutamate receptor (Grin1, Grin2A) - Grin3B complex, ionotropic, NMDA-type	Grin3b
AMPA receptor complex (anti-GluA1-a)	Cnih3
AMPA receptor complex (anti-GluA1-a)	Frrs1l
AMPA receptor complex (anti-GluA1-a)	Prrt2
AMPA receptor complex (anti-GluA1-a)	Gsg1l
AMPA receptor complex (anti-GluA1-a)	Vwc2l
AMPA receptor complex (anti-GluA1-a)	Cpt1c
AMPA receptor complex (anti-GluA1-a)	Vwc2
AMPA receptor complex (anti-GluA1-a)	Nrn1
AMPA receptor complex (anti-GluA1-a)	Gria1
AMPA receptor complex (anti-GluA1-a)	Gria2
AMPA receptor complex (anti-GluA1-a)	Gria3
AMPA receptor complex (anti-GluA1-a)	Gria4
AMPA receptor complex (anti-GluA1-a)	Dlg4
AMPA receptor complex (anti-GluA1-a)	Cacng7
AMPA receptor complex (anti-GluA1-a)	Olfm3
AMPA receptor complex (anti-GluA1-a)	Olfm2
AMPA receptor complex (anti-GluA1-a)	Cnih2
AMPA receptor complex (anti-GluA1-a)	Olfm1
AMPA receptor complex (anti-GluA1-a)	Prrt1
AMPA receptor complex (anti-GluA1-a)	Cacng2
AMPA receptor complex (anti-GluA1-a)	Cacng8
AMPA receptor complex (anti-GluA1-a)	Cacng4
AMPA receptor complex (anti-GluA1-a)	Cacng3
AMPA receptor complex (anti-GluA1-a)	Shisa9
Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex	SPTLC1
Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex	SPTLC2
Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex	SPTLC3
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex	SPTLC1
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex	SPTSSB
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex	SPTLC3
AMPA receptor complex (anti-GluA1-b)	Lrrtm4
AMPA receptor complex (anti-GluA1-b)	Cnih3
AMPA receptor complex (anti-GluA1-b)	Frrs1l
AMPA receptor complex (anti-GluA1-b)	Prrt2
AMPA receptor complex (anti-GluA1-b)	Gsg1l
AMPA receptor complex (anti-GluA1-b)	Vwc2l
AMPA receptor complex (anti-GluA1-b)	Cpt1c
AMPA receptor complex (anti-GluA1-b)	Vwc2
AMPA receptor complex (anti-GluA1-b)	Nrn1
AMPA receptor complex (anti-GluA1-b)	Gria1
AMPA receptor complex (anti-GluA1-b)	Gria2
AMPA receptor complex (anti-GluA1-b)	Gria3
AMPA receptor complex (anti-GluA1-b)	Gria4
