complex	gene_name
TBCE-TBCB-tubulin(alpha) complex	Tbcb
TBCD-ARL2-tubulin(beta)-TBCE complex	Tubb5
TBCD-ARL2-tubulin(beta)-TBCE complex	Arl2
TBCD-ARL2-tubulin(beta)-TBCE complex	Tbce
TBCD-ARL2-tubulin(beta)-TBCE complex	Tbcd
DLG5-MST1-MST2 complex	Stk4
DLG5-MST1-MST2 complex	Stk3
DLG5-MST1-MST2 complex	Dlg5
KCNQ3-KCNQ5 complex	Kcnq3
KCNQ3-KCNQ5 complex	Kcnq5
CALM1-KCNQ4(splice variant 1) complex	Kcnq4
FILIP1-FLNA complex	Flna
FILIP1-FLNA complex	Filip1
FILIP1-RhoD complex	Rhod
FILIP1-RhoD complex	Filip1
WHAMM-RhoD complex	Rhod
WHAMM-RhoD complex	Whamm
ARP3-WHAMM complex	Actr3
ARP3-WHAMM complex	Whamm
GRASP1-GRIP1 complex	Gripap1
GRASP1-GRIP1 complex	Grip1
9-1-1-RHINO complex	Rad1
9-1-1-RHINO complex	Hus1
9-1-1-RHINO complex	Rad9a
9-1-1-RHINO complex	Rhno1
IQGAP1-CXCR2 complex	Iqgap1
14-3-3 gamma-CXCR2 complex, unstimulated	Ywhag
VASP-CXCR2 complex, CXCL8 stimulated	Vasp
RHINO-TopBP1 complex	Topbp1
RHINO-TopBP1 complex	Rhno1
9b-1-1 complex	Rad1
9b-1-1 complex	Hus1
9b-1-1 complex	Rad9b
9b-1b-1 complex	Rad1
9b-1b-1 complex	Rad9b
9b-1b-1 complex	Hus1b
SIGMAR1-KCNH2 complex	Kcnh2
SIGMAR1-KCNH2 complex	Sigmar1
PRAME-Cullin2 ubiquitin ligase complex	Cul2
H2A-H2B-TDIF2-PCNA complex	Dnttip2
AURKA-INPP5E complex	Aurka
AURKA-INPP5E complex	Inpp5e
INPP5E-PDE6D-RPGR complex	Rpgr
INPP5E-PDE6D-RPGR complex	Inpp5e
SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex	Eif4a3
SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex	Magoh
SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex	Smg1
SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex	Upf3b
SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex	Upf2
SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex	Rbm8a
AHI1-HAP1 complex	Hap1
AHI1-HAP1 complex	Ahi1
KCNMA1-LRRC26 complex	Kcnma1
KCNMA1-LRRC26 complex	Lrrc26
ITGB1BP1-KRIT1-RAP1A complex	Krit1
ITGB1BP1-KRIT1-RAP1A complex	Itgb1bp1
ITGB1BP1-KRIT1-RAP1A complex	Rap1a
AHI1-NPHP1 heterotetramer	Nphp1
AHI1-NPHP1 heterotetramer	Ahi1
SOG complex	Sec13
SOG complex	Nprl3
SOG complex	Szt2
SOG complex	Wdr59
SOG complex	Nprl2
SOG complex	Seh1l
SOG complex	Wdr24
SOG complex	Mios
KICSTOR complex	Szt2
KICSTOR complex	Itfg2
KICSTOR complex	Kptn
DYRK1A-HAN11 complex	Dcaf7
DYRK1A-HAN11 complex	Dyrk1a
RasGAP-AURKB-survivin complex	Birc5
RasGAP-AURKB-survivin complex	Rasa1
RasGAP-AURKB-survivin complex	Aurkb
DYRK1B-HAN11 complex	Dcaf7
DYRK1B-HAN11 complex	Dyrk1b
IL10 receptor	Il10rb
IL10 receptor	Il10ra
CCR4-NOT complex	Cnot1
CCR4-NOT complex	Cnot3
CCR4-NOT complex	Cnot6l
CCR4-NOT complex	Cnot10
CCR4-NOT complex	Cnot2
CCR4-NOT complex	Cnot7
CCR4-NOT complex	Cnot11
TBX20-TBX18 repressor complex	Tbx18
TBX20-TBX18 repressor complex	Tbx20
TBX20-TLE1 repressor complex	Tle1
TBX20-TLE1 repressor complex	Tbx20
TBX20-TLE3 repressor complex	Tle3
TBX20-TLE3 repressor complex	Tbx20
TBX20-HDAC2 repressor complex	Hdac2
TBX20-HDAC2 repressor complex	Tbx20
SCRIB-NOS1AP-VANGL1 complex	Nos1ap
SCRIB-NOS1AP-VANGL1 complex	Scrib
SCRIB-NOS1AP-VANGL1 complex	Vangl1
SCRIB-GIT1-ARHGEF7-PAK1 complex	Pak1
SCRIB-GIT1-ARHGEF7-PAK1 complex	Arhgef7
SCRIB-GIT1-ARHGEF7-PAK1 complex	Scrib
SCRIB-GIT1-ARHGEF7-PAK1 complex	Git1
RAD6A-KCMF1-UBR4 complex	Ube2a
RAD6A-KCMF1-UBR4 complex	Ubr4
RAD6A-KCMF1-UBR4 complex	Kcmf1
mitochondrial permeability  transition pore (PTP) complex (PPIF-SPG7-VDAC1)	Vdac1
mitochondrial permeability  transition pore (PTP) complex (PPIF-SPG7-VDAC1)	Ppif
mitochondrial permeability  transition pore (PTP) complex (PPIF-SPG7-VDAC1)	Spg7
CLIC5A-EZR-PODXL complex	Podxl
CLIC5A-EZR-PODXL complex	Ezr
CLIC5A-EZR-PODXL complex	Clic5
SCHIP1-EZR-NHERF2 complex	Ezr
SCHIP1-EZR-NHERF2 complex	Slc9a3r2
NHE3-NHERF2-ACTN4, Ca(2+) induced	Actn4
NHE3-NHERF2-ACTN4, Ca(2+) induced	Slc9a3
NHE3-NHERF2-ACTN4, Ca(2+) induced	Slc9a3r2
SLC9A3R1-ACTN4 complex	Slc9a3r1
SLC9A3R1-ACTN4 complex	Actn4
PTEN-NHERF1-EGFR complex	Slc9a3r1
PTEN-NHERF1-EGFR complex	Egfr
PTEN-NHERF1-EGFR complex	Pten
NHERF1-PRKCZ complex	Slc9a3r1
NHERF1-PRKCZ complex	Prkcz
NHERF1-NPT2A-EZR complex	Slc9a3r1
NHERF1-NPT2A-EZR complex	Ezr
NHERF1-NPT2A-EZR complex	Slc34a1
NHERF1-ARRB2-PTH1R complex, PTH stimulated	Slc9a3r1
NHERF1-ARRB2-PTH1R complex, PTH stimulated	Arrb2
NHERF1-ARRB2-PTH1R complex, PTH stimulated	Pth1r
PDZK1-NHERF1-EZR complex	Slc9a3r1
PDZK1-NHERF1-EZR complex	Ezr
PDZK1-NHERF1-EZR complex	Pdzk1
LPAR2-TRIP6-NHERF2 complex, LPA stimulated	Slc9a3r2
LPAR2-TRIP6-NHERF2 complex, LPA stimulated	Trip6
LPAR2-TRIP6-NHERF2 complex, LPA stimulated	Lpar2
LPAR2-SIVA1 complex	Lpar2
SIVA1-S1PR4 complex	S1pr4
S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced	Met
S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced	Itgb4
S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced	S1pr1
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	Prkca
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	S1pr1
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	Mapk3
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	Mapk1
VEGFR2-S1PR1-ERK1/2-PKC-alpha complex	Kdr
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	S1pr2
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	Prkca
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	Mapk3
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	Mapk1
VEGFR2-S1PR2-ERK1/2-PKC-alpha complex	Kdr
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	Prkca
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	Mapk3
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	Mapk1
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	Kdr
VEGFR2-S1PR3-ERK1/2-PKC-alpha complex	S1pr3
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	Prkca
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	Mapk3
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	Mapk1
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	Kdr
VEGFR2-S1PR5-ERK1/2-PKC-alpha complex	S1pr5
Pdgfbr-S1pr1 complex	Pdgfrb
Pdgfbr-S1pr1 complex	S1pr1
Pdgfrb-S1pr1-phosphorylated p42/p44 Mapk complex, PDGF stimulated	Mapk3
Pdgfrb-S1pr1-phosphorylated p42/p44 Mapk complex, PDGF stimulated	Pdgfrb
Pdgfrb-S1pr1-phosphorylated p42/p44 Mapk complex, PDGF stimulated	S1pr1
Pdgfrb-S1pr1-phosphorylated p42/p44 Mapk complex, PDGF stimulated	Mapk1
S1PR1\u2013beta-arrestin 2 complex, ApoM(+)HDL-S1P stimulated	S1pr1
S1PR1\u2013beta-arrestin 2 complex, ApoM(+)HDL-S1P stimulated	Arrb2
IGF1R-CXCR4-GNAI2-GNB1 complex	Gnai2
IGF1R-CXCR4-GNAI2-GNB1 complex	Igf1r
IGF1R-CXCR4-GNAI2-GNB1 complex	Cxcr4
IGF1R-CXCR4-GNAI2-GNB1 complex	Gnb1
ADRA1A-CXCR4 complex	Adra1a
ADRA1A-CXCR4 complex	Cxcr4
ADRB1-CXCR4 complex	Adrb1
ADRB1-CXCR4 complex	Cxcr4
DRD4-KLHL12-CUL3 complex	Drd4
DRD4-KLHL12-CUL3 complex	Cul3
DRD4-KLHL12-CUL3 complex	Klhl12
ULK1-ATG13-ATG14-PIK3C3 complex	Atg13
ULK1-ATG13-ATG14-PIK3C3 complex	Ulk1
ULK1-ATG13-ATG14-PIK3C3 complex	Atg14
ULK1-ATG13-ATG14-PIK3C3 complex	Pik3c3
APOL1 complex A (APOL1, APOA1, HPR, C3)	C3
APOL1 complex A (APOL1, APOA1, HPR, C3)	Apoa1
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	Apoa1
APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)	Fn1
TTR-RBP complex	Rbp4
TTR-RBP complex	Ttr
ZAG-PIP complex	Pip
ZAG-PIP complex	Azgp1
CP\u2013LF\u2013MPO complex	Cp
CP\u2013LF\u2013MPO complex	Ltf
CP\u2013LF\u2013MPO complex	Mpo
CP-LF complex	Cp
CP-LF complex	Ltf
CP-MPO complex	Cp
CP-MPO complex	Mpo
Calprotectin heterotetramer	S100a8
Calprotectin heterotetramer	S100a9
iNOS-S100A8/A9 complex	S100a8
iNOS-S100A8/A9 complex	S100a9
iNOS-S100A8/A9 complex	Nos2
FGF21-FGFR1c-KLB complex	Fgfr1
FGF21-FGFR1c-KLB complex	Klb
FGF21-FGFR1c-KLB complex	Fgf21
FGF23-FGFR1c-KL complex	Fgfr1
FGF23-FGFR1c-KL complex	Fgf23
FGFR1c-KL complex	Fgfr1
FGF19-FGFR4-KLB complex, heparin induced	Fgf15
FGF19-FGFR4-KLB complex, heparin induced	Fgfr4
FGF19-FGFR4-KLB complex, heparin induced	Klb
FGFR4-KLB complex	Fgfr4
FGFR4-KLB complex	Klb
FGF21-FGFR4-KLB complex	Fgfr4
FGF21-FGFR4-KLB complex	Klb
FGF21-FGFR4-KLB complex	Fgf21
IGF2BP1 complex	Syncrip
IGF2BP1 complex	Stau1
IGF2BP1 complex	Rpl26
IGF2BP1 complex	Rps6
IGF2BP1 complex	Ybx1
IGF2BP1 complex	Hnrnpu
IGF2BP1 complex	Dhx9
IGF2BP1 complex	Elavl1
IGF2BP1 complex	Igf2bp1
EphA1 receptor signaling complex	Lck
EphA1 receptor signaling complex	Epha1
EphA1 receptor signaling complex	Pik3r1
EphA1 receptor signaling complex	Ptk2b
NIF-1-DBC1-EMSY complex	Emsy
NIF-1-DBC1-EMSY complex	Ccar2
NIF-1-DBC1-EMSY complex	Znf335
NIF1-ASH2L-RBBP5-WDR5 complex	Wdr5
NIF1-ASH2L-RBBP5-WDR5 complex	Kdm6b
NIF1-ASH2L-RBBP5-WDR5 complex	Znf335
NIF1-ASH2L-RBBP5-WDR5 complex	Ash2l
DBC1-SIRT1 complex	Ccar2
DBC1-SIRT1 complex	Sirt1
DBIRD complex	Znf326
DBIRD complex	Ccar2
IRF2BP2-IRF2BP1-IRF2BPL complex	Irf2bp2
IRF2BP2-IRF2BP1-IRF2BPL complex	Irf2bp1
IRF2BP2-IRF2BP1-IRF2BPL complex	Irf2bpl
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	Wdr5
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	Kdm6b
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	Dpy30
WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)	Ash2l
WRA complex (WDR5, RBBP5, ASH2L)	Wdr5
WRA complex (WDR5, RBBP5, ASH2L)	Kdm6b
WRA complex (WDR5, RBBP5, ASH2L)	Ash2l
COPRS-PRMT5-RUNX1-CBFB complex	Prmt5
COPRS-PRMT5-RUNX1-CBFB complex	Runx1
COPRS-PRMT5-RUNX1-CBFB complex	Cbfb
COPRS-PRMT5-RUNX1-CBFB complex	Coprs
COPRS-PRMT5 complex	Prmt5
COPRS-PRMT5 complex	Coprs
5FMC (Friends of Methylated Chtop) complex	Pelp1
5FMC (Friends of Methylated Chtop) complex	Wdr18
5FMC (Friends of Methylated Chtop) complex	Senp3
5FMC (Friends of Methylated Chtop) complex	Tex10
5FMC (Friends of Methylated Chtop) complex	Las1l
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	Pelp1
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	Wdr18
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	Senp3
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	Tex10
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	Las1l
PeBoW complex	Pes1
PeBoW complex	Wdr12
CHTOP-methylosome complex	Prmt5
CHTOP-methylosome complex	Erh
CHTOP-methylosome complex	Prmt1
CHTOP-methylosome complex	Wdr77
CHTOP-methylosome complex	Chtop
HRD1 complex	Erlin2
HRD1 complex	Hspa5
HRD1 complex	Hsp90b1
HRD1 complex	Bsg
HRD1 complex	Os9
HRD1 complex	Syvn1
HRD1 complex	Faf2
HRD1 complex	Erlec1
HRD1 complex	Derl2
HRD1 complex	Fam8a1
HRD1 complex	Sel1l
HRD1 complex	Ube2j1
HRD1 complex	Aup1
E6AP-HERC2-MAPK6-NEURL4 complex	Herc2
E6AP-HERC2-MAPK6-NEURL4 complex	Ube3a
E6AP-HERC2-MAPK6-NEURL4 complex	Mapk6
E6AP-HERC2-MAPK6-NEURL4 complex	Neurl4
Bag6-Ubl4A-Trc35 Complex	Ubl4a
Bag6-Ubl4A-Trc35 Complex	Bag6
Bag6-Ubl4A-Trc35 Complex	Get4
CBX3-EHMT2-NR3C1 complex	Nr3c1
CBX3-EHMT2-NR3C1 complex	Cbx3
CBX3-EHMT2-NR3C1 complex	Ehmt2
CBX3-EHMT1-NR3C1 complex	Nr3c1
CBX3-EHMT1-NR3C1 complex	Cbx3
CBX3-EHMT1-NR3C1 complex	Ehmt1
AMFR-ERLIN2-TMUB1 complex	Erlin2
AMFR-ERLIN2-TMUB1 complex	Tmub1
AMFR-ERLIN2-TMUB1 complex	Amfr
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	Insig1
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	Tmem173
AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced	Amfr
BAG6-AMFR-FAF2 complex	Bag6
BAG6-AMFR-FAF2 complex	Faf2
BAG6-AMFR-FAF2 complex	Amfr
Grp94-Os-9 chaperone-lectin complex	Hsp90b1
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	Rbx1
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	Cul4a
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	Ddb1
CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	Crbn
EXT1-EXT2 complex	Ext1
EXT1-EXT2 complex	Ext2
EPPD complex	Prx
EPPD complex	Ahnak
EPPD complex	Ppl
EPPD complex	Ezr
Fanconi anemia FAAP100 complex	Fancg
Fanconi anemia FAAP100 complex	Fanca
Fanconi anemia FAAP100 complex	Fancc
Fanconi anemia FAAP100 complex	Faap100
Fanconi anemia FAAP100 complex	Fancm
Fanconi anemia FAAP100 complex	Fancb
Fanconi anemia FAAP100 complex	Faap24
Fanconi anemia FAAP100 complex	Fancf
Fanconi anemia FAAP100 complex	Fancl
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	Os9
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	Faf2
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	Sel1l
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	Ube2j1
AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	Aup1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Axin1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Lamtor5
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Atp6v1b2
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Atp6v0c
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Atp6v1a
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Atp6v0d1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Lamtor4
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Stk11
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Lamtor1
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Lamtor3
v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	Lamtor2
TSC complex	Tsc2
TSC complex	Tsc1
TSC complex	Tbc1d7
Phosphatidylinositol 4-kinase complex	Pi4ka
Phosphatidylinositol 4-kinase complex	Ttc7b
Phosphatidylinositol 4-kinase complex	Gspt2
Phosphatidylinositol 4-kinase complex	Fam126a
HUSH complex	Pphln1
HUSH complex	Mphosph8
Gamma-tubulin complex	Tubg1
Gamma-tubulin complex	Tubgcp3
Gamma-tubulin complex	Tubgcp6
Gamma-tubulin complex	Tubgcp5
Gamma-tubulin complex	Tubgcp2
Gamma-tubulin complex	Tubgcp4
MMXD complex	Ciao1
MMXD complex	Slc25a5
MMXD complex	Ercc2
MMXD complex	Mms19
MMS19 complex	Ciao1
MMS19 complex	Mms19
CIA2B-CIA1-MMS19 complex	Ciao1
CIA2B-CIA1-MMS19 complex	Mms19
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	Skp1
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	Cul1
Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)	Fbxo10
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	Rbx1
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	Skp1
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	Cul1
Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	Fbxo6
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	Rbx1
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	Skp1
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	Cul1
Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	Fbxo17
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	Rbx1
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	Skp1
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	Cul1
Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	Fbxo27
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	Rbx1
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	Skp1
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	Cul1
Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	Fbxo44
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	Irak1
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	Peli1
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	Irak4
PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	Traf6
FBXW7-CDX2-GSK3B complex	Gsk3b
FBXW7-CDX2-GSK3B complex	Fbxw7
FBXW7-CDX2-GSK3B complex	Cdx2
CTNNB1-FERMT2-TCF7L2 complex	Ctnnb1
CTNNB1-FERMT2-TCF7L2 complex	Fermt2
CTNNB1-FERMT2-TCF7L2 complex	Tcf7l2
CTNNB1-FERMT2-YBX1 complex	Ctnnb1
CTNNB1-FERMT2-YBX1 complex	Ybx1
CTNNB1-FERMT2-YBX1 complex	Fermt2
FGF1-FGFR1-ITGB3 complex	Itgb3
FGF1-FGFR1-ITGB3 complex	Fgf1
FGF1-FGFR1-ITGB3 complex	Fgfr1
EED-EZH2-PHF19 complex	Eed
EED-EZH2-PHF19 complex	Ezh2
EED-EZH2-PHF19 complex	Phf19
ELN-FBLN2-FBN1 complex	Fbn1
ELN-FBLN2-FBN1 complex	Fbln2
ELN-FBLN5-FBN1 complex	Fbn1
ELN-FBLN5-FBN1 complex	Fbln5
CTTN-FER-PTK2 complex	Fer
CTTN-FER-PTK2 complex	Ptk2
CTTN-FER-PTK2 complex	Cttn
ILK-LIMS1-PARVA complex	Lims1
ILK-LIMS1-PARVA complex	Ilk
ILK-LIMS1-PARVA complex	Parva
ILK-LIMS2-PARVA complex	Ilk
ILK-LIMS2-PARVA complex	Lims2
ILK-LIMS2-PARVA complex	Parva
FAK\u2013p130Cas\u2013MT1 complex	Mmp14
FAK\u2013p130Cas\u2013MT1 complex	Bcar1
FAK\u2013p130Cas\u2013MT1 complex	Ptk2
WAVE1 complex	Abi2
WAVE1 complex	Nckap1
WAVE1 complex	Cyfip1
WAVE1 complex	Wasf1
MAPK1-PTK2-PXN complex	Mapk1
MAPK1-PTK2-PXN complex	Pxn
MAPK1-PTK2-PXN complex	Ptk2
Robo4\u2013paxillin complex	Pxn
Robo4\u2013paxillin complex	Robo4
ARHGEF7-GIT2-PAK1 complex	Pak1
ARHGEF7-GIT2-PAK1 complex	Arhgef7
ARHGEF7-GIT2-PAK1 complex	Git2
AKT1-FOXO1-WDFY2 complex	Akt1
AKT1-FOXO1-WDFY2 complex	Foxo1
AKT1-FOXO1-WDFY2 complex	Wdfy2
PRKCZ-VAMP2-WDFY2 complex	Vamp2
PRKCZ-VAMP2-WDFY2 complex	Prkcz
PRKCZ-VAMP2-WDFY2 complex	Wdfy2
FOXP3-TRIM28-ZFP90 complex	Trim28
FOXP3-TRIM28-ZFP90 complex	Zfp90
FOXP3-TRIM28-ZFP90 complex	Foxp3
AJUBA-PRMT5-SNAI1 complex	Prmt5
AJUBA-PRMT5-SNAI1 complex	Snai1
AJUBA-PRMT5-SNAI1 complex	Ajuba
PRKCZ-SQSTM-TRAF6 complex	Prkcz
PRKCZ-SQSTM-TRAF6 complex	Sqstm1
PRKCZ-SQSTM-TRAF6 complex	Traf6
ITGA4-PXN-YWHAZ complex	Pxn
MYC-TRRAP-KAT2A complex	Myc
MYC-TRRAP-KAT2A complex	Kat2a
MYC-TRRAP-KAT2A complex	Trrap
KAT2A-TRRAP complex	Kat2a
KAT2A-TRRAP complex	Trrap
ARHGEF2-MAPK1-MAPK3-PXN complex	Mapk3
ARHGEF2-MAPK1-MAPK3-PXN complex	Mapk1
ARHGEF2-MAPK1-MAPK3-PXN complex	Pxn
ARHGEF2-MAPK1-MAPK3-PXN complex	Arhgef2
Norrin receptor complex	Lrp5
Norrin receptor complex	Tspan12
Norrin receptor complex	Ndp
Norrin receptor complex	Fzd4
LRP6-PTH-PTH1R complex	Lrp6
LRP6-PTH-PTH1R complex	Pth
LRP6-PTH-PTH1R complex	Pth1r
FZD5-LGR5-LRP6 complex	Lgr5
FZD5-LGR5-LRP6 complex	Lrp6
FZD5-LGR5-LRP6 complex	Fzd5
BARD1\u2013BRCA1\u2013RAD51 complex	Brca1
BARD1\u2013BRCA1\u2013RAD51 complex	Rad51
BARD1\u2013BRCA1\u2013RAD51 complex	Bard1
Isocitrate dehydrogenase [NAD], mitochondrial	Idh3b
Isocitrate dehydrogenase [NAD], mitochondrial	Idh3a
Isocitrate dehydrogenase [NAD], mitochondrial	Idh3g
NG2-galectin-3-alpha3beta1-integrin complex	Itgb1
NG2-galectin-3-alpha3beta1-integrin complex	Lgals3
NG2-galectin-3-alpha3beta1-integrin complex	Itga3
NG2-galectin-3-alpha3beta1-integrin complex	Cspg4
ARTN-GFRA3-RET comples	Gfra3
ARTN-GFRA3-RET comples	Ret
ARTN-GFRA3-RET comples	Artn
Idas-Geminin-Cdt1 complex	Mcidas
Idas-Geminin-Cdt1 complex	Gmnn
Idas-Geminin-Cdt1 complex	Cdt1
REP-RGGT-Rab complex	Rab3a
REP-RGGT-Rab complex	Chm
REP-RGGT-Rab complex	Rabggta
C2ORF3-Prp43-TFIP11 complex	Dhx15
C2ORF3-Prp43-TFIP11 complex	Gcfc2
C2ORF3-Prp43-TFIP11 complex	Tfip11
BOLA2-GLRX3 complex	Glrx3
GATB-GATC-QRSL1 complex	Gatb
GATB-GATC-QRSL1 complex	Qrsl1
BICD2-dynein-dynactin complex	Dync1i1
BICD2-dynein-dynactin complex	Dctn1
BICD2-dynein-dynactin complex	Bicd2
CTNNB1-GID8 complex	Ctnnb1
CTNNB1-GID8 complex	Gid8
AXIN1-GID8-GSK3B complex	Axin1
AXIN1-GID8-GSK3B complex	Gsk3b
AXIN1-GID8-GSK3B complex	Gid8
Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex	Sptlc1
Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex	Sptlc2
Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex	Sptlc3
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex	Sptlc1
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex	Sptssb
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex	Sptlc3
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex	Sptlc1
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex	Sptssa
Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex	Sptlc3
Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex	Sptlc1
Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex	Sptlc2
Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex	Sptssb
Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex	Sptlc1
Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex	Sptlc2
Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex	Sptssa
JUN-FBW7-PRR7 complex	Jun
JUN-FBW7-PRR7 complex	Prr7
JUN-FBW7-PRR7 complex	Fbxw7
ITGAV-ITGB3-Igf1-Igf1r complex	Itgb3
ITGAV-ITGB3-Igf1-Igf1r complex	Itgav
ORMDL3-SPTLC1 complex	Sptlc1
ORMDL3-SPTLC1 complex	Ormdl3
ProTalpha C2 complex	Ptma
ProTalpha C2 complex	Marcksl1
ProTalpha C2 complex	Actb
ProTalpha C2 complex	Set
ProTalpha C5 complex	Ptma
ProTalpha C5 complex	Psma1
ProTalpha C5 complex	Anp32a
ProTalpha C5 complex	Slc25a3
ProTalpha C5 complex	C1qbp
ProTalpha C7 complex	Ptma
ProTalpha C7 complex	Anp32a
